date,dengue
2022-04-02,19
2022-04-03,19
2022-04-04,25
2022-04-05,14
2022-04-06,39
2022-04-07,21
2022-04-08,20
2022-04-09,31
2022-04-10,23
2022-04-11,27
2022-04-12,33
2022-04-13,28
2022-04-14,34
2022-04-15,47
2022-04-16,51
2022-04-17,36
2022-04-18,48
2022-04-19,57
2022-04-20,75
2022-04-21,46
2022-04-22,35
2022-04-23,30
2022-04-24,75
2022-04-25,31
2022-04-26,55
2022-04-27,39
2022-04-28,70
2022-04-29,47
2022-04-30,56
2022-05-01,54
2022-05-02,46
2022-05-03,37
2022-05-04,56
2022-05-05,42
2022-05-06,37
2022-05-07,52
2022-05-08,34
2022-05-09,56
2022-05-10,76
2022-05-11,60
2022-05-12,54
2022-05-13,48
2022-05-14,61
2022-05-15,75
2022-05-16,100
2022-05-17,94
2022-05-18,68
2022-05-19,63
2022-05-20,85
2022-05-21,75
2022-05-22,45
2022-05-23,65
2022-05-24,80
2022-05-25,71
2022-05-26,55
2022-05-27,50
2022-05-28,51
2022-05-29,68
2022-05-30,68
2022-05-31,62
2022-06-01,65
2022-06-02,64
2022-06-03,86
2022-06-04,79
2022-06-05,62
2022-06-06,93
2022-06-07,76
2022-06-08,82
2022-06-09,84
2022-06-10,71
2022-06-11,70
2022-06-12,62
2022-06-13,76
2022-06-14,53
2022-06-15,84
2022-06-16,75
2022-06-17,85
2022-06-18,59
2022-06-19,84
2022-06-20,86
2022-06-21,67
2022-06-22,68
2022-06-23,59
2022-06-24,68
2022-06-25,63
2022-06-26,54
2022-06-27,72
2022-06-28,85
2022-06-29,61
2022-06-30,82
2022-07-01,70
2022-07-02,73
2022-07-03,59
2022-07-04,92
2022-07-05,84
2022-07-06,100
2022-07-07,62
2022-07-08,71
2022-07-09,70
2022-07-10,67
2022-07-11,77
2022-07-12,61
2022-07-13,77
2022-07-14,47
2022-07-15,40
2022-07-16,95
2022-07-17,50
2022-07-18,80
2022-07-19,54
2022-07-20,43
2022-07-21,81
2022-07-22,24
2022-07-23,82
2022-07-24,68
2022-07-25,64
2022-07-26,39
2022-07-27,67
2022-07-28,89
2022-07-29,62
2022-07-30,55
2022-07-31,56
2022-08-01,33
2022-08-02,38
2022-08-03,54
2022-08-04,96
2022-08-05,57
2022-08-06,58
2022-08-07,51
2022-08-08,65
2022-08-09,0
2022-08-10,39
2022-08-11,58
2022-08-12,23
2022-08-13,37
2022-08-14,69
2022-08-15,50
2022-08-16,49
2022-08-17,61
2022-08-18,34
2022-08-19,30
2022-08-20,43
2022-08-21,49
2022-08-22,43
2022-08-23,40
2022-08-24,36
2022-08-25,39
2022-08-26,46
2022-08-27,26
2022-08-28,37
2022-08-29,38
2022-08-30,48
2022-08-31,58
2022-09-01,44
2022-09-02,73
2022-09-03,22
2022-09-04,16
2022-09-05,43
2022-09-06,55
2022-09-07,40
2022-09-08,36
2022-09-09,28
2022-09-10,46
2022-09-11,28
2022-09-12,42
2022-09-13,48
2022-09-14,24
2022-09-15,29
2022-09-16,44
2022-09-17,49
2022-09-18,27
2022-09-19,69
2022-09-20,28
2022-09-21,43
2022-09-22,21
2022-09-23,54
2022-09-24,32
2022-09-25,33
2022-09-26,35
2022-09-27,42
2022-09-28,41
2022-09-29,26
2022-09-30,38
2022-10-01,29
2022-10-02,30
2022-10-03,29
2022-10-04,34
2022-10-05,25
2022-10-06,19
2022-10-07,11
2022-10-08,34
2022-10-09,19
2022-10-10,53
2022-10-11,49
2022-10-12,59
2022-10-13,40
2022-10-14,36
2022-10-15,21
2022-10-16,22
2022-10-17,43
2022-10-18,24
2022-10-19,37
2022-10-20,42
2022-10-21,28
2022-10-22,21
2022-10-23,27
2022-10-24,13
2022-10-25,0
2022-10-26,33
2022-10-27,40
2022-10-28,39
2022-10-29,43
2022-10-30,21
2022-10-31,17
2022-11-01,20
2022-11-02,22
2022-11-03,34
2022-11-04,28
2022-11-05,22
2022-11-06,36
2022-11-07,34
2022-11-08,11
2022-11-09,19
2022-11-10,29
2022-11-11,18
2022-11-12,9
2022-11-13,38
2022-11-14,22
2022-11-15,0
2022-11-16,19
2022-11-17,19
2022-11-18,27
2022-11-19,25
2022-11-20,13
2022-11-21,27
2022-11-22,32
2022-11-23,33
2022-11-24,27
2022-11-25,21
2022-11-26,22
2022-11-27,18
